id,a,dc_title,dc_description,dc_creator,keywords,iiif_service
a95422e3-e24c-4726-b796-e278f6000374,"Atlas and Farm Directory with Complete Survey in Township Plats, Renville County, Minnesota","Parent Record; Atlas and Farm Directory with Complete Survey in Township Plats, Renville County, Minnesota, 1913","Atlas and farm directory with complete survey in township plats, Renville County, Minnesota : containing plats of all townships with owners' names ... / published by The Farmer, a journal of agriculture ; drawn and engraved by the Anderson Publishing Company, Chicago, Ill. St. Paul, Minn. : Webb Pub. Co., c1913.",Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/904/info.json
66b65078-733e-48cb-ae1e-7fe387e1ff0e,16,"Map of Crooks Township: Township 116 N, Range 36 W of the 5th PM.; Page 17: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/919/info.json
e948df6a-a849-4d1b-9237-98e1ce2ba2c6,17,"Farmers' Directory of Ericson Township; Page 18: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/920/info.json
5f963ada-b702-43e5-8c3e-5c2428b14d0c,18,"Map of Ericson Township: Township 116 N, Range 37 W of the 5th PM.; Page 19: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/921/info.json
be2b30fa-5289-466f-bb87-bc21aa4cc1de,19,"Farmers' Directory of Wang Township; Page 20: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/922/info.json
da6f524d-78b9-4263-b8a1-6e361b04d815,20,"Map of Wang Township: Township 116 N, Range 38 W of the 5th PM.; Page 21: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/923/info.json
09c6b7ad-8586-437a-9c5b-d091790053a0,21,"Farmers' Directory of Hawk Creek Township; Page 22: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/924/info.json
10f7bd6f-7988-4944-8b52-70f4fba72ec9,22,"Map of Hawk Creek Township: Township 114 & 115 N, Range 38 W of the 5th PM.; Page 23: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/925/info.json
d11d12d2-f6ed-4da3-8ef1-77b6ab059555,23,"Farmers' Directory of Sacred Heart Township; Page 24: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/926/info.json
8ab2360c-f881-4786-a49f-57c39697db1c,24,"Map of Sacred Heart Township: Township 114 & 115 N, Range 37 W of the 5th PM.; Page 25: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/927/info.json
75a35858-af54-4364-b7ff-9c9b3043da73,25,"Farmers' Directory of Emmet Township; Page 26: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/928/info.json
e5cd1e17-897a-4ce4-9da1-d9dbb564decc,26,"Map of Emmet Township: Township 115 N, Range 36 W of the 5th PM.; Page 27: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/929/info.json
597cfe2b-1a6e-4e38-b22e-bd13c95db8b3,27,"Farmers' Directory of Troy Township; Page 28: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/930/info.json
21ae9675-7758-439b-8c0b-a0d86b63f141,28,"Map of Troy Township: Township 115 N, Range 35 W of the 5th PM.; Page 29: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/931/info.json
67a5f9e9-087a-4beb-b31c-4ffabca39df0,29,"Farmers' Directory of Bird Island Township; Page 30: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/932/info.json
f3b5dabd-0940-48ae-919f-659b5de538df,30,"Map of Bird Island Township: Township 115 N, Range 34 W of the 5th PM.; Page 31: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/933/info.json
b093b694-8a87-4a54-a67c-659763c6bfaa,31,"Farmers' Directory of Melville Township; Page 32: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/934/info.json
4ea4d10b-9d28-4b2f-a432-b71d1a614691,32,"Map of Melville Township: Township 115 N, Range 33 W of the 5th PM.; Page 33: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/935/info.json
d204c92e-8b3b-4c67-93ed-b340468d0978,33,"Farmers' Directory of Hector Township; Page 34: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/936/info.json
f8625b6a-0f42-4939-91e2-b58f6ce6fc67,34,"Map of Hector Township: Township 115 N, Range 32 W of the 5th PM.; Page 35: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/937/info.json
570d7329-6232-42d0-a1dd-784ff31ee9b1,35,"Farmers' Directory of Preston Lake Township; Page 36: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/938/info.json
d0f81640-d8f4-4c62-8b04-67216a67be51,36,"Map of Preston Lake Township: Township 115 N, Range 31 W of the 5th PM.; Page 37: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/939/info.json
b474e6b0-5b85-45df-8255-e9fc7bc94812,37,"Farmers' Directory of Martinsburg Township; Page 38: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/940/info.json
fa8d01bf-03c3-459d-89e9-460094864021,38,"Map of Martinsburg Township: Township 114 N, Range 32 W of the 5th PM.; Page 39: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/941/info.json
392865c6-e548-45d0-8673-be1aaf4e5ec2,39,"Farmers' Directory of Palmyra Township; Page 40: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/942/info.json
b6731a46-9ca8-4b0b-b468-0f553e5195b5,40,"Map of Palmyra Township: Township 114 N, Range 33 W of the 5th PM.; Page 41: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/943/info.json
3c46e564-2fd3-4912-b89d-282a539143c4,41,"Farmers' Directory of Norfolk Township; Page 42: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/944/info.json
1795229d-3efa-459a-962f-2ddb099cd0d4,42,"Map of Norfolk Township: Township 114 N, Range 34 W of the 5th PM.; Page 43: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/945/info.json
77c56b27-faf2-42c0-b9df-30174f3ee194,43,"Farmers' Directory of Henryville Township; Page 44: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/946/info.json
5d8ab691-c2e4-4ca5-ad92-67864e389753,44,"Map of Henryville Township: Township 114 N, Range 35 W of the 5th PM.; Page 45: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/947/info.json
c05570d3-28e8-493d-99a3-8f8c3f2adb7c,45,"Farmers' Directory of Flora Township; Page 46: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/948/info.json
d338d10f-d8ce-4bce-b83a-49b249c4cfe0,46,"Map of Flora Township: Township 113 & 114 N, Range 36 W of the 5th PM.; Page 47: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/949/info.json
204c3f94-2685-4882-8c94-906720c2feff,47,"Farmers' Directory of Beaver Falls Township; Page 48: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/950/info.json
254522ba-2abc-4be3-95bb-87e410d97087,48,"Map of Beaver Falls Township: Township 113 N, Range 35 W of the 5th PM.; Page 49: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/951/info.json
b463e606-84be-4ea3-a0cf-900cdf5e30a8,49,"Farmers' Directory of Birch Cooley Township; Page 50: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/952/info.json
ffff8a78-bd81-4860-9f56-d13e0bce8785,50,"Map of Birch Cooley Township: Township 112 & 113 N, Range 34 W of the 5th PM.; Page 51: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/953/info.json
2a5d1644-bf7a-46e6-904c-d95e1f46ea0a,51,"Farmers' Directory of Bandon Township; Page 52: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/954/info.json
f7e88895-26d1-43f1-8b1b-b52deb8688ee,52,"Map of Bandon Township: Township 113 N, Range 33 W of the 5th PM.; Page 53: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/955/info.json
4f67e8c6-a5a1-4e83-a0a8-2869c3975a9b,53,"Farmers' Directory of Wellington Township; Page 54: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/956/info.json
044843bf-89f4-4c55-95dd-e27e83691bf5,54,"Map of Wellington Township: Township 113 N, Range 32 W of the 5th PM.; Page 55: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/957/info.json
d6ab902b-93e9-4a2d-b241-0f83376ba5a3,55,"Farmers' Directory of Cairo Township; Page 56: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/958/info.json
96867a98-aa55-40d9-ac58-8834372f7e55,56,"Map of Cairo Township: Township 112 N, Range 32 W of the 5th PM.; Page 57: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/959/info.json
e142a36f-addd-4699-bbae-27653266fbe8,57,"Farmers' Directory of Camp Township; Page 58: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/960/info.json
31439a13-8e10-4330-bc71-d1c708e9aee4,58,"Map of Camp Township: Township 112 N, Range 33 W of the 5th PM.; Page 59: Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/961/info.json
e1e4c825-6acc-41b0-8860-5cfb4315b1b2,59,"Blank Page; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/962/info.json
61125df6-983c-4189-8863-f2c0e239964f,60,"Location with Population of all Incorporated Towns in Minnesota; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/963/info.json
a3cc1766-64bf-42e6-b50b-5f55d29101c6,61,"Map of Minnesota; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/964/info.json
9c165943-ef2d-4dc9-bcd6-52c135d46186,62,"Index of all the Chief Towns and Cities of over 2000 in the United States; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/965/info.json
b99240d4-1a1f-4dae-853d-7efee881fb7a,63,"Index of all the Chief Towns and Cities of over 2000 in the United States; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/966/info.json
f92cc3ab-8b15-4528-aeb2-d680044652b0,64,"Map of the United States; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/967/info.json
e7fdd48e-8bfc-486b-a4ca-e50c59e68b6d,65,"Index of all the Chief Towns and Cities of over 2000 in the United States; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/968/info.json
70f195a4-5b67-47ac-9f09-9f2fcba1c7f1,66,"Rear Pastedown; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/969/info.json
b7431609-9075-4c6c-944a-3b9abe2dff03,67,"Rear Cover; Atlas and farm directory with complete survey in township plats, Renville County, Minnesota, 1913",,Webb Publishing Co.,Real property -- Minnesota -- Renville County -- Maps,https://cdm16022.contentdm.oclc.org/digital/iiif/p16022coll231/970/info.json
